-- 2.PRODUCT_SINGLE 테이블
-- 꿀조합을 위한 상품
INSERT INTO PRODUCT_SINGLE 
(PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) 
VALUES
(20072,'오모리김치찌개컵라면',1500,100,'assets/img/comboProduct/preparedproduct.png','GS25','FOODPRODUCT',null),
(20073,'볶음김치',1200,100,'assets/img/comboProduct/preparedproduct.png','GS25','FOODPRODUCT',null),
(10150,'넣어먹는햄',2000,50,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(10151,'불닭볶음면',1800,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(10152,'스트링치즈',1100,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(10153,'참치마요삼각김밥',800,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(20074,'스팸',2500,100,'assets/img/comboProduct/preparedproduct.png','GS25','FOODPRODUCT',null),
(20075,'제육컵밥',3500,100,'assets/img/comboProduct/preparedproduct.png','GS25','FOODPRODUCT',null),
(10154,'매운닭강정',5000,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(10155,'핫바',1000,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(10156,'모짜핫바',1000,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(10157,'불막창',5500,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(20076,'치즈볶이',1300,100,'assets/img/comboProduct/preparedproduct.png','GS25','FOODPRODUCT',null),
(20077,'너구리라면',1000,100,'assets/img/comboProduct/preparedproduct.png','GS25','FOODPRODUCT',null),
(10158,'햇반',1300,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(20078,'뿌셔뿌셔불고기',1000,100,'assets/img/comboProduct/preparedproduct.png','GS25','FOODPRODUCT',null),
(10159,'순두부컵라면',1500,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(10160,'계란',900,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(10161,'바다에서온참치',3100,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(20079,'떠먹는피자',4500,100,'assets/img/comboProduct/preparedproduct.png','GS25','FOODPRODUCT',null),
(20080,'감자탕컵라면',1800,100,'assets/img/comboProduct/preparedproduct.png','GS25','FOODPRODUCT',null),
(10162,'콘치즈삼각김밥',1200,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(10163,'치즈라면',1200,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(10164,'자이언트떡볶이',2000,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(20081,'콘옥수수',5500,100,'assets/img/comboProduct/preparedproduct.png','GS25','FOODPRODUCT',null),
(20082,'불닭납작당면',2800,100,'assets/img/comboProduct/preparedproduct.png','GS25','FOODPRODUCT',null),
(20083,'라면볶이',1300,100,'assets/img/comboProduct/preparedproduct.png','GS25','FOODPRODUCT',null),
(10165,'바나나우유',2000,100,'assets/img/comboProduct/preparedproduct.png','CU','BEVERAGEPRODUCT',null),
(10166,'순살치킨',5000,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(10167,'사리곰탕면',1300,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null),
(10168,'샤오만두',2800,100,'assets/img/comboProduct/preparedproduct.png','CU','FOODPRODUCT',null);


-- 크롤링초기데이터

-- CU 초기세팅값
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES 
(10000, '도)추억의보리콩오징어', 4900, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801771033417.png', 'CU', 'HOTISSUE', NULL),
(10001, '샌)시저치킨클래식샌드', 2900, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068932027.jpg', 'CU', 'HOTISSUE', NULL),
(10002, '김)돈까스샐러드김밥', 3400, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279675068.jpg', 'CU', 'HOTISSUE', NULL),
(10003, '샐)크리미맛살샐러드', 4900, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809954751028.jpg', 'CU', 'HOTISSUE', NULL),
 (10004, '샐)블랙페퍼닭가슴살', 4900, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809954751011.jpg', 'CU', 'HOTISSUE', NULL),
 (10005, '주)참치마요닭갈비뉴제주', 2300, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279675020.jpg', 'CU', 'HOTISSUE', NULL),
 (10006, '주)뉴명란청양마요삼각', 1400, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279674924.jpg', 'CU', 'HOTISSUE', NULL),
 (10007, '주)뉴3XL명륜진사갈비', 1900, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279674887.jpg', 'CU', 'HOTISSUE', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10008, '주)뉴3XL간장바싹불고기', 1800, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279674849.jpg', 'CU', 'HOTISSUE', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10020, '김)넘버원에그바소시지1', 3900, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279674542.jpg', 'CU', 'HOTISSUE', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10021, '도)넘버원돼지김치찜1', 5900, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279674382.jpg', 'CU', 'HOTISSUE', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10022, '주)넘버원에그치킨삼각1', 2200, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800279674306.jpg', 'CU', 'HOTISSUE', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10023, '주)봄바람벚꽃유부주먹밥1', 2700, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8800271901998.jpg', 'CU', 'HOTISSUE', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10024, '햄)봄바람벚꽃버거', 4800, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809692957348.jpg', 'CU', 'HOTISSUE', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10025, '김)봄바람벚꽃크랩유부', 3600, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801771033325.jpg', 'CU', 'HOTISSUE', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10026, '샐)런치킨브레스트샐러드', 4000, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801068931501.png', 'CU', 'HOTISSUE', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10027, '햄)통통치킨다리살버거', 4000, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809692957379.jpg', 'CU', 'HOTISSUE', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10028, '핫)매콤칠리바삭튀김도그', 3900, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809655891627.jpg', 'CU', 'HOTISSUE', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10029, '샐)쉐이킹치킨너겟귀리', 5200, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809679628735.jpg', 'CU', 'HOTISSUE', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10030, '동원)양반호박죽', 4500, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801047161592.jpg', 'CU', 'PLUSPRODUCT', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10031, '동원)양반영양닭죽', 4500, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801047161677.jpg', 'CU', 'PLUSPRODUCT', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10032, '코카)스프라이트P500ml', 2100, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801094202606.jpg', 'CU', 'PLUSPRODUCT', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10033, '롯데)펩시콜라P600ml', 2300, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801056193010.png', 'CU', 'PLUSPRODUCT', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10034, '광동)헛개파워병', 5000, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8806002010861.png', 'CU', 'PLUSPRODUCT', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10035, '풀무원)액티비아업딸기', 2200, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8809274510893.png', 'CU', 'PLUSPRODUCT', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10036, '2080)칫솔', 2800, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801046057216.jpg', 'CU', 'PLUSPRODUCT', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10037, '2080)치약', 4000, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801046846087.jpg', 'CU', 'PLUSPRODUCT', NULL);
INSERT INTO PRODUCT_SINGLE (PRODUCT_SINGLE_NUMBER, PRODUCT_SINGLE_NAME, PRODUCT_SINGLE_PRICE, PRODUCT_SINGLE_STOCK, PRODUCT_SINGLE_IMAGE, PRODUCT_SINGLE_STORE, PRODUCT_SINGLE_CATEGORY, PRODUCT_SINGLE_INFORMATION) VALUES (10038, '엘라)퍼퓸샴푸', 11900, 100, 'https://tqklhszfkvzk6518638.edge.naverncp.com/product/8801051152845.jpg', 'CU', 'PLUSPRODUCT', NULL);
